matchId,timestamp,timeAgo,players,aggregate,clubs56396.date,clubs56396.gameNumber,clubs56396.goals,clubs56396.goalsAgainst,clubs56396.losses,clubs56396.matchType,clubs56396.result,clubs56396.score,clubs56396.season_id,clubs56396.TEAM,clubs56396.ties,clubs56396.winnerByDnf,clubs56396.wins,clubs56396.details.name,clubs56396.details.clubId,clubs56396.details.regionId,clubs56396.details.teamId,clubs56396.details.customKit.stadName,clubs56396.details.customKit.kitId,clubs56396.details.customKit.seasonalTeamId,clubs56396.details.customKit.seasonalKitId,clubs56396.details.customKit.selectedKitType,clubs56396.details.customKit.customKitId,clubs56396.details.customKit.customAwayKitId,clubs56396.details.customKit.customThirdKitId,clubs56396.details.customKit.customKeeperKitId,clubs56396.details.customKit.kitColor1,clubs56396.details.customKit.kitColor2,clubs56396.details.customKit.kitColor3,clubs56396.details.customKit.kitColor4,clubs56396.details.customKit.kitAColor1,clubs56396.details.customKit.kitAColor2,clubs56396.details.customKit.kitAColor3,clubs56396.details.customKit.kitAColor4,clubs56396.details.customKit.kitThrdColor1,clubs56396.details.customKit.kitThrdColor2,clubs56396.details.customKit.kitThrdColor3,clubs56396.details.customKit.kitThrdColor4,clubs56396.details.customKit.dCustomKit,clubs56396.details.customKit.crestColor,clubs56396.details.customKit.crestAssetId,clubs3439844.date,clubs3439844.gameNumber,clubs3439844.goals,clubs3439844.goalsAgainst,clubs3439844.losses,clubs3439844.matchType,clubs3439844.result,clubs3439844.score,clubs3439844.season_id,clubs3439844.TEAM,clubs3439844.ties,clubs3439844.winnerByDnf,clubs3439844.wins,clubs3439844.details.name,clubs3439844.details.clubId,clubs3439844.details.regionId,clubs3439844.details.teamId,clubs3439844.details.customKit.stadName,clubs3439844.details.customKit.kitId,clubs3439844.details.customKit.seasonalTeamId,clubs3439844.details.customKit.seasonalKitId,clubs3439844.details.customKit.selectedKitType,clubs3439844.details.customKit.customKitId,clubs3439844.details.customKit.customAwayKitId,clubs3439844.details.customKit.customThirdKitId,clubs3439844.details.customKit.customKeeperKitId,clubs3439844.details.customKit.kitColor1,clubs3439844.details.customKit.kitColor2,clubs3439844.details.customKit.kitColor3,clubs3439844.details.customKit.kitColor4,clubs3439844.details.customKit.kitAColor1,clubs3439844.details.customKit.kitAColor2,clubs3439844.details.customKit.kitAColor3,clubs3439844.details.customKit.kitAColor4,clubs3439844.details.customKit.kitThrdColor1,clubs3439844.details.customKit.kitThrdColor2,clubs3439844.details.customKit.kitThrdColor3,clubs3439844.details.customKit.kitThrdColor4,clubs3439844.details.customKit.dCustomKit,clubs3439844.details.customKit.crestColor,clubs3439844.details.customKit.crestAssetId,clubs1516286.date,clubs1516286.gameNumber,clubs1516286.goals,clubs1516286.goalsAgainst,clubs1516286.losses,clubs1516286.matchType,clubs1516286.result,clubs1516286.score,clubs1516286.season_id,clubs1516286.TEAM,clubs1516286.ties,clubs1516286.winnerByDnf,clubs1516286.wins,clubs1516286.details.name,clubs1516286.details.clubId,clubs1516286.details.regionId,clubs1516286.details.teamId,clubs1516286.details.customKit.stadName,clubs1516286.details.customKit.kitId,clubs1516286.details.customKit.seasonalTeamId,clubs1516286.details.customKit.seasonalKitId,clubs1516286.details.customKit.selectedKitType,clubs1516286.details.customKit.customKitId,clubs1516286.details.customKit.customAwayKitId,clubs1516286.details.customKit.customThirdKitId,clubs1516286.details.customKit.customKeeperKitId,clubs1516286.details.customKit.kitColor1,clubs1516286.details.customKit.kitColor2,clubs1516286.details.customKit.kitColor3,clubs1516286.details.customKit.kitColor4,clubs1516286.details.customKit.kitAColor1,clubs1516286.details.customKit.kitAColor2,clubs1516286.details.customKit.kitAColor3,clubs1516286.details.customKit.kitAColor4,clubs1516286.details.customKit.kitThrdColor1,clubs1516286.details.customKit.kitThrdColor2,clubs1516286.details.customKit.kitThrdColor3,clubs1516286.details.customKit.kitThrdColor4,clubs1516286.details.customKit.dCustomKit,clubs1516286.details.customKit.crestColor,clubs1516286.details.customKit.crestAssetId,clubs4125311.date,clubs4125311.gameNumber,clubs4125311.goals,clubs4125311.goalsAgainst,clubs4125311.losses,clubs4125311.matchType,clubs4125311.result,clubs4125311.score,clubs4125311.season_id,clubs4125311.TEAM,clubs4125311.ties,clubs4125311.winnerByDnf,clubs4125311.wins,clubs4125311.details.name,clubs4125311.details.clubId,clubs4125311.details.regionId,clubs4125311.details.teamId,clubs4125311.details.customKit.stadName,clubs4125311.details.customKit.kitId,clubs4125311.details.customKit.seasonalTeamId,clubs4125311.details.customKit.seasonalKitId,clubs4125311.details.customKit.selectedKitType,clubs4125311.details.customKit.customKitId,clubs4125311.details.customKit.customAwayKitId,clubs4125311.details.customKit.customThirdKitId,clubs4125311.details.customKit.customKeeperKitId,clubs4125311.details.customKit.kitColor1,clubs4125311.details.customKit.kitColor2,clubs4125311.details.customKit.kitColor3,clubs4125311.details.customKit.kitColor4,clubs4125311.details.customKit.kitAColor1,clubs4125311.details.customKit.kitAColor2,clubs4125311.details.customKit.kitAColor3,clubs4125311.details.customKit.kitAColor4,clubs4125311.details.customKit.kitThrdColor1,clubs4125311.details.customKit.kitThrdColor2,clubs4125311.details.customKit.kitThrdColor3,clubs4125311.details.customKit.kitThrdColor4,clubs4125311.details.customKit.dCustomKit,clubs4125311.details.customKit.crestColor,clubs4125311.details.customKit.crestAssetId,clubs3382628.date,clubs3382628.gameNumber,clubs3382628.goals,clubs3382628.goalsAgainst,clubs3382628.losses,clubs3382628.matchType,clubs3382628.result,clubs3382628.score,clubs3382628.season_id,clubs3382628.TEAM,clubs3382628.ties,clubs3382628.winnerByDnf,clubs3382628.wins,clubs3382628.details.name,clubs3382628.details.clubId,clubs3382628.details.regionId,clubs3382628.details.teamId,clubs3382628.details.customKit.stadName,clubs3382628.details.customKit.kitId,clubs3382628.details.customKit.seasonalTeamId,clubs3382628.details.customKit.seasonalKitId,clubs3382628.details.customKit.selectedKitType,clubs3382628.details.customKit.customKitId,clubs3382628.details.customKit.customAwayKitId,clubs3382628.details.customKit.customThirdKitId,clubs3382628.details.customKit.customKeeperKitId,clubs3382628.details.customKit.kitColor1,clubs3382628.details.customKit.kitColor2,clubs3382628.details.customKit.kitColor3,clubs3382628.details.customKit.kitColor4,clubs3382628.details.customKit.kitAColor1,clubs3382628.details.customKit.kitAColor2,clubs3382628.details.customKit.kitAColor3,clubs3382628.details.customKit.kitAColor4,clubs3382628.details.customKit.kitThrdColor1,clubs3382628.details.customKit.kitThrdColor2,clubs3382628.details.customKit.kitThrdColor3,clubs3382628.details.customKit.kitThrdColor4,clubs3382628.details.customKit.dCustomKit,clubs3382628.details.customKit.crestColor,clubs3382628.details.customKit.crestAssetId,clubs3815677.date,clubs3815677.gameNumber,clubs3815677.goals,clubs3815677.goalsAgainst,clubs3815677.losses,clubs3815677.matchType,clubs3815677.result,clubs3815677.score,clubs3815677.season_id,clubs3815677.TEAM,clubs3815677.ties,clubs3815677.winnerByDnf,clubs3815677.wins,clubs3815677.details.name,clubs3815677.details.clubId,clubs3815677.details.regionId,clubs3815677.details.teamId,clubs3815677.details.customKit.stadName,clubs3815677.details.customKit.kitId,clubs3815677.details.customKit.seasonalTeamId,clubs3815677.details.customKit.seasonalKitId,clubs3815677.details.customKit.selectedKitType,clubs3815677.details.customKit.customKitId,clubs3815677.details.customKit.customAwayKitId,clubs3815677.details.customKit.customThirdKitId,clubs3815677.details.customKit.customKeeperKitId,clubs3815677.details.customKit.kitColor1,clubs3815677.details.customKit.kitColor2,clubs3815677.details.customKit.kitColor3,clubs3815677.details.customKit.kitColor4,clubs3815677.details.customKit.kitAColor1,clubs3815677.details.customKit.kitAColor2,clubs3815677.details.customKit.kitAColor3,clubs3815677.details.customKit.kitAColor4,clubs3815677.details.customKit.kitThrdColor1,clubs3815677.details.customKit.kitThrdColor2,clubs3815677.details.customKit.kitThrdColor3,clubs3815677.details.customKit.kitThrdColor4,clubs3815677.details.customKit.dCustomKit,clubs3815677.details.customKit.crestColor,clubs3815677.details.customKit.crestAssetId,clubs2565554.date,clubs2565554.gameNumber,clubs2565554.goals,clubs2565554.goalsAgainst,clubs2565554.losses,clubs2565554.matchType,clubs2565554.result,clubs2565554.score,clubs2565554.season_id,clubs2565554.TEAM,clubs2565554.ties,clubs2565554.winnerByDnf,clubs2565554.wins,clubs2565554.details.name,clubs2565554.details.clubId,clubs2565554.details.regionId,clubs2565554.details.teamId,clubs2565554.details.customKit.stadName,clubs2565554.details.customKit.kitId,clubs2565554.details.customKit.seasonalTeamId,clubs2565554.details.customKit.seasonalKitId,clubs2565554.details.customKit.selectedKitType,clubs2565554.details.customKit.customKitId,clubs2565554.details.customKit.customAwayKitId,clubs2565554.details.customKit.customThirdKitId,clubs2565554.details.customKit.customKeeperKitId,clubs2565554.details.customKit.kitColor1,clubs2565554.details.customKit.kitColor2,clubs2565554.details.customKit.kitColor3,clubs2565554.details.customKit.kitColor4,clubs2565554.details.customKit.kitAColor1,clubs2565554.details.customKit.kitAColor2,clubs2565554.details.customKit.kitAColor3,clubs2565554.details.customKit.kitAColor4,clubs2565554.details.customKit.kitThrdColor1,clubs2565554.details.customKit.kitThrdColor2,clubs2565554.details.customKit.kitThrdColor3,clubs2565554.details.customKit.kitThrdColor4,clubs2565554.details.customKit.dCustomKit,clubs2565554.details.customKit.crestColor,clubs2565554.details.customKit.crestAssetId,clubs2636638.date,clubs2636638.gameNumber,clubs2636638.goals,clubs2636638.goalsAgainst,clubs2636638.losses,clubs2636638.matchType,clubs2636638.result,clubs2636638.score,clubs2636638.season_id,clubs2636638.TEAM,clubs2636638.ties,clubs2636638.winnerByDnf,clubs2636638.wins,clubs2636638.details.name,clubs2636638.details.clubId,clubs2636638.details.regionId,clubs2636638.details.teamId,clubs2636638.details.customKit.stadName,clubs2636638.details.customKit.kitId,clubs2636638.details.customKit.seasonalTeamId,clubs2636638.details.customKit.seasonalKitId,clubs2636638.details.customKit.selectedKitType,clubs2636638.details.customKit.customKitId,clubs2636638.details.customKit.customAwayKitId,clubs2636638.details.customKit.customThirdKitId,clubs2636638.details.customKit.customKeeperKitId,clubs2636638.details.customKit.kitColor1,clubs2636638.details.customKit.kitColor2,clubs2636638.details.customKit.kitColor3,clubs2636638.details.customKit.kitColor4,clubs2636638.details.customKit.kitAColor1,clubs2636638.details.customKit.kitAColor2,clubs2636638.details.customKit.kitAColor3,clubs2636638.details.customKit.kitAColor4,clubs2636638.details.customKit.kitThrdColor1,clubs2636638.details.customKit.kitThrdColor2,clubs2636638.details.customKit.kitThrdColor3,clubs2636638.details.customKit.kitThrdColor4,clubs2636638.details.customKit.dCustomKit,clubs2636638.details.customKit.crestColor,clubs2636638.details.customKit.crestAssetId,clubs4019932.date,clubs4019932.gameNumber,clubs4019932.goals,clubs4019932.goalsAgainst,clubs4019932.losses,clubs4019932.matchType,clubs4019932.result,clubs4019932.score,clubs4019932.season_id,clubs4019932.TEAM,clubs4019932.ties,clubs4019932.winnerByDnf,clubs4019932.wins,clubs4019932.details.name,clubs4019932.details.clubId,clubs4019932.details.regionId,clubs4019932.details.teamId,clubs4019932.details.customKit.stadName,clubs4019932.details.customKit.kitId,clubs4019932.details.customKit.seasonalTeamId,clubs4019932.details.customKit.seasonalKitId,clubs4019932.details.customKit.selectedKitType,clubs4019932.details.customKit.customKitId,clubs4019932.details.customKit.customAwayKitId,clubs4019932.details.customKit.customThirdKitId,clubs4019932.details.customKit.customKeeperKitId,clubs4019932.details.customKit.kitColor1,clubs4019932.details.customKit.kitColor2,clubs4019932.details.customKit.kitColor3,clubs4019932.details.customKit.kitColor4,clubs4019932.details.customKit.kitAColor1,clubs4019932.details.customKit.kitAColor2,clubs4019932.details.customKit.kitAColor3,clubs4019932.details.customKit.kitAColor4,clubs4019932.details.customKit.kitThrdColor1,clubs4019932.details.customKit.kitThrdColor2,clubs4019932.details.customKit.kitThrdColor3,clubs4019932.details.customKit.kitThrdColor4,clubs4019932.details.customKit.dCustomKit,clubs4019932.details.customKit.crestColor,clubs4019932.details.customKit.crestAssetId,clubs3993163.date,clubs3993163.gameNumber,clubs3993163.goals,clubs3993163.goalsAgainst,clubs3993163.losses,clubs3993163.matchType,clubs3993163.result,clubs3993163.score,clubs3993163.season_id,clubs3993163.TEAM,clubs3993163.ties,clubs3993163.winnerByDnf,clubs3993163.wins,clubs3993163.details.name,clubs3993163.details.clubId,clubs3993163.details.regionId,clubs3993163.details.teamId,clubs3993163.details.customKit.stadName,clubs3993163.details.customKit.kitId,clubs3993163.details.customKit.seasonalTeamId,clubs3993163.details.customKit.seasonalKitId,clubs3993163.details.customKit.selectedKitType,clubs3993163.details.customKit.customKitId,clubs3993163.details.customKit.customAwayKitId,clubs3993163.details.customKit.customThirdKitId,clubs3993163.details.customKit.customKeeperKitId,clubs3993163.details.customKit.kitColor1,clubs3993163.details.customKit.kitColor2,clubs3993163.details.customKit.kitColor3,clubs3993163.details.customKit.kitColor4,clubs3993163.details.customKit.kitAColor1,clubs3993163.details.customKit.kitAColor2,clubs3993163.details.customKit.kitAColor3,clubs3993163.details.customKit.kitAColor4,clubs3993163.details.customKit.kitThrdColor1,clubs3993163.details.customKit.kitThrdColor2,clubs3993163.details.customKit.kitThrdColor3,clubs3993163.details.customKit.kitThrdColor4,clubs3993163.details.customKit.dCustomKit,clubs3993163.details.customKit.crestColor,clubs3993163.details.customKit.crestAssetId,clubs2863486.date,clubs2863486.gameNumber,clubs2863486.goals,clubs2863486.goalsAgainst,clubs2863486.losses,clubs2863486.matchType,clubs2863486.result,clubs2863486.score,clubs2863486.season_id,clubs2863486.TEAM,clubs2863486.ties,clubs2863486.winnerByDnf,clubs2863486.wins,clubs2863486.details.name,clubs2863486.details.clubId,clubs2863486.details.regionId,clubs2863486.details.teamId,clubs2863486.details.customKit.stadName,clubs2863486.details.customKit.kitId,clubs2863486.details.customKit.seasonalTeamId,clubs2863486.details.customKit.seasonalKitId,clubs2863486.details.customKit.selectedKitType,clubs2863486.details.customKit.customKitId,clubs2863486.details.customKit.customAwayKitId,clubs2863486.details.customKit.customThirdKitId,clubs2863486.details.customKit.customKeeperKitId,clubs2863486.details.customKit.kitColor1,clubs2863486.details.customKit.kitColor2,clubs2863486.details.customKit.kitColor3,clubs2863486.details.customKit.kitColor4,clubs2863486.details.customKit.kitAColor1,clubs2863486.details.customKit.kitAColor2,clubs2863486.details.customKit.kitAColor3,clubs2863486.details.customKit.kitAColor4,clubs2863486.details.customKit.kitThrdColor1,clubs2863486.details.customKit.kitThrdColor2,clubs2863486.details.customKit.kitThrdColor3,clubs2863486.details.customKit.kitThrdColor4,clubs2863486.details.customKit.dCustomKit,clubs2863486.details.customKit.crestColor,clubs2863486.details.customKit.crestAssetId
421976829180489,2026-02-16 00:20:09,"{'number': 14, 'unit': 'hours'}","{'3439844': {'1004591931622': {'archetypeid': '8', 'assists': '0', 'ballDiveSaves': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'crossSaves': '0', 'gameTime': '5321', 'goals': '0', 'goalsconceded': '0', 'goodDirectionSaves': '0', 'losses': '1', 'match_event_aggregate_0': '0:4,1:16,100:2,102:9,105:4,106:7,107:4,108:2,109:1,111:7,112:3,115:1,120:2,121:2,143:2,144:1,151:4,152:4,153:1,158:2,162:1,163:9,164:4,166:2,174:25,175:11,176:3,177:5,178:1,18:1,182:10,183:3,212:2,215:21,216:7,217:1,219:11,229:2,230:2,24:13,25:3,26:7', 'match_event_aggregate_1': '265:2,27:3,28:1,29:1,3:1,30:16,31:6,32:1,34:4,35:1,5:1,6:1,8:2,94:1,95:1,97:18', 'match_event_aggregate_2': '', 'match_event_aggregate_3': '', 'mom': '0', 'namespace': '3', 'parrySaves': '0', 'passattempts': '0', 'passesmade': '0', 'pos': 'midfielder', 'punchSaves': '0', 'rating': '7.60', 'realtimegame': '975', 'realtimeidle': '8', 'redcards': '0', 'reflexSaves': '0', 'saves': '0', 'SCORE': '2', 'secondsPlayed': '5321', 'shots': '0', 'tackleattempts': '0', 'tacklesmade': '0', 'userResult': '6', 'vproattr': 'NH', 'vprohackreason': '0', 'wins': '0', 'playername': 'PengiunPickaxe'}, '1005318586134': {'archetypeid': '12', 'assists': '0', 'ballDiveSaves': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'crossSaves': '0', 'gameTime': '0', 'goals': '0', 'goalsconceded': '0', 'goodDirectionSaves': '0', 'losses': '1', 'match_event_aggregate_0': '', 'match_event_aggregate_1': '', 'match_event_aggregate_2': '', 'match_event_aggregate_3': '', 'mom': '0', 'namespace': '2', 'parrySaves': '0', 'passattempts': '0', 'passesmade': '0', 'pos': 'forward', 'punchSaves': '0', 'rating': '3.00', 'realtimegame': '0', 'realtimeidle': '0', 'redcards': '0', 'reflexSaves': '0', 'saves': '0', 'SCORE': '2', 'secondsPlayed': '0', 'shots': '0', 'tackleattempts': '0', 'tacklesmade': '0', 'userResult': '0', 'vproattr': '', 'vprohackreason': '0', 'wins': '0', 'playername': 'SnakePro676'}}, '56396': {'1005032070510': {'archetypeid': '12', 'assists': '0', 'ballDiveSaves': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'crossSaves': '0', 'gameTime': '5334', 'goals': '2', 'goalsconceded': '2', 'goodDirectionSaves': '0', 'losses': '0', 'match_event_aggregate_0': '0:1,1:5,100:2,106:3,107:6,109:1,111:18,112:2,12:1,121:1,13:6,131:1,14:1,143:2,152:2,163:2,164:1,174:12,175:10,176:6,177:5,178:1,183:3,184:2,189:2,19:2,195:1,196:1,202:4,210:1,211:1,212:5,213:1,214:2,215:7,216:2,217:6,218:3,219:2,229:1,24:7,25:2,265:2', 'match_event_aggregate_1': '30:1,31:2,32:5,34:1,46:1,6:2,8:2,97:10', 'match_event_aggregate_2': '', 'match_event_aggregate_3': '', 'mom': '0', 'namespace': '1', 'parrySaves': '0', 'passattempts': '9', 'passesmade': '7', 'pos': 'forward', 'punchSaves': '0', 'rating': '7.70', 'realtimegame': '987', 'realtimeidle': '12', 'redcards': '0', 'reflexSaves': '0', 'saves': '0', 'SCORE': '5', 'secondsPlayed': '5334', 'shots': '9', 'tackleattempts': '9', 'tacklesmade': '1', 'userResult': '0', 'vproattr': 'NH', 'vprohackreason': '0', 'wins': '1', 'playername': 'Mrbeanisfunny'}, '1007872873635': {'archetypeid': '9', 'assists': '2', 'ballDiveSaves': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'crossSaves': '0', 'gameTime': '5334', 'goals': '2', 'goalsconceded': '2', 'goodDirectionSaves': '0', 'losses': '0', 'match_event_aggregate_0': '0:1,100:2,101:2,102:5,105:2,107:3,108:2,11:2,111:7,112:4,114:6,118:2,119:2,121:1,128:1,13:2,134:1,137:1,14:2,140:1,143:6,145:5,151:3,152:29,157:2,16:1,164:1,174:38,175:13,176:21,177:6,182:12,183:5,186:1,190:1,191:1,203:1,211:4,212:3,214:2,215:41', 'match_event_aggregate_1': '216:7,217:2,218:2,219:9,229:1,24:25,25:2,26:11,265:2,266:2,27:4,28:3,29:1,30:23,31:5,32:10,34:8,35:2,36:2,38:2,4:1,6:6,8:2,97:36,98:1', 'match_event_aggregate_2': '', 'match_event_aggregate_3': '', 'mom': '1', 'namespace': '2', 'parrySaves': '0', 'passattempts': '48', 'passesmade': '41', 'pos': 'midfielder', 'punchSaves': '0', 'rating': '10.00', 'realtimegame': '987', 'realtimeidle': '11', 'redcards': '0', 'reflexSaves': '0', 'saves': '0', 'SCORE': '5', 'secondsPlayed': '5334', 'shots': '4', 'tackleattempts': '1', 'tacklesmade': '1', 'userResult': '0', 'vproattr': 'NH', 'vprohackreason': '0', 'wins': '1', 'playername': 'L3bzjay211'}}}","{'3439844': {'archetypeid': 20, 'assists': 0, 'ballDiveSaves': 0, 'cleansheetsany': 0, 'cleansheetsdef': 0, 'cleansheetsgk': 0, 'crossSaves': 0, 'gameTime': 5321, 'goals': 0, 'goalsconceded': 0, 'goodDirectionSaves': 0, 'losses': 2, 'match_event_aggregate_0': 0, 'match_event_aggregate_1': 0, 'match_event_aggregate_2': 0, 'match_event_aggregate_3': 0, 'mom': 0, 'namespace': 5, 'parrySaves': 0, 'passattempts': 0, 'passesmade': 0, 'pos': 0, 'punchSaves': 0, 'rating': 10.6, 'realtimegame': 975, 'realtimeidle': 8, 'redcards': 0, 'reflexSaves': 0, 'saves': 0, 'SCORE': 4, 'secondsPlayed': 5321, 'shots': 0, 'tackleattempts': 0, 'tacklesmade': 0, 'userResult': 6, 'vproattr': 0, 'vprohackreason': 0, 'wins': 0}, '56396': {'archetypeid': 21, 'assists': 2, 'ballDiveSaves': 0, 'cleansheetsany': 0, 'cleansheetsdef': 0, 'cleansheetsgk': 0, 'crossSaves': 0, 'gameTime': 10668, 'goals': 4, 'goalsconceded': 4, 'goodDirectionSaves': 0, 'losses': 0, 'match_event_aggregate_0': 0, 'match_event_aggregate_1': 0, 'match_event_aggregate_2': 0, 'match_event_aggregate_3': 0, 'mom': 1, 'namespace': 3, 'parrySaves': 0, 'passattempts': 57, 'passesmade': 48, 'pos': 0, 'punchSaves': 0, 'rating': 17.7, 'realtimegame': 1974, 'realtimeidle': 23, 'redcards': 0, 'reflexSaves': 0, 'saves': 0, 'SCORE': 10, 'secondsPlayed': 10668, 'shots': 13, 'tackleattempts': 10, 'tacklesmade': 2, 'userResult': 0, 'vproattr': 0, 'vprohackreason': 0, 'wins': 2}}",1771194009,0,5,2,0,1,16385,5,0,99130406,0,1,1,ZEN united,56396.0,4344147.0,18.0,Zen Hart Lane,147456,131398,1076412416,1,7621,7543,7675,5029,2704542,16774144,16774144,592397,1482375,14935011,14935011,1841428,592397,11670838,15130831,15921906,0,1987272,99130406,1771194009,0,2,5,1,1,10,2,0,99160201,0,0,0,fly kick davies,3439844,4344147,1367,Tier 1 Stadium,11198464,131404,1076461568,1,7800,7636,7600,5024,592397,15921906,592397,15921906,592397,1256053,14935011,15921906,592397,33627,1909296,15921906,0,16777215,99160201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
